CaseID,ActivityID,timestamp,related_objects
660022,17,2019-05-30 17:36:37,990047:990043:880166:990010:880035:880183:880184:880164:880165
660022,24,2019-06-03 11:23:31,990047:990043:880166:990010:880035:880183:880184:880164:880165
660022,5,2019-06-03 16:37:21,990047:990043:880166:990010:880035:880183:880184:880164:880165
660023,17,2019-05-30 20:10:16,880192:880193:880191:880224:990058:990049:880223
660023,24,2019-05-31 12:37:28,880191:880192:990058:880193:880224:990049:880223
660023,5,2019-06-03 09:14:37,880191:990058:880192:880193:880224:990049:880223
660024,17,2019-05-31 09:59:47,880160:990065:880163:990042:880246
660024,24,2019-05-31 13:02:49,880163:880246:880160:990065:990042
660024,5,2019-05-31 20:47:49,880163:880246:880160:990065:990042
660025,17,2019-05-31 11:02:37,990041:880152:880153:880151
660025,24,2019-05-31 13:32:02,880152:880153:990041:880151
660025,5,2019-05-31 15:13:21,880152:880153:990041:880151
660026,17,2019-05-31 12:36:18,880276:880208:990054:880203:880210:880209:880126:880207:990071:990032:880204:880201:990052
660026,24,2019-06-03 14:44:40,880208:990054:880210:880209:880126:990071:990032:880204:880201:990052:880276:880203:880207
660026,5,2019-06-04 12:49:08,880208:990054:880210:880209:880126:990071:990032:880204:880201:990052:880276:880203:880207
660027,17,2019-05-31 19:05:24,880221:990070:880144:880142:990057:880141:880029:880222:880272:990036:990009
660027,24,2019-06-03 14:07:59,990070:880144:880142:990057:880141:880029:880221:880222:990009:880272:990036
660027,5,2019-06-04 10:32:16,990070:880144:880142:990057:880141:880029:880221:880222:990009:880272:990036
660028,17,2019-06-03 10:42:52,880213:990055:990051:880199:880212:880235:990062:880214:880236:880200
660028,24,2019-06-03 21:34:51,880213:880199:880212:880235:880236:990055:990051:990062:880214:880200
660028,5,2019-06-05 09:57:32,880213:880199:880212:880235:880236:990055:990051:990062:880214:880200
660029,17,2019-06-03 13:21:46,880255:880252:880254:880116:990067:880258:880257:880253:990029
660029,24,2019-06-03 15:15:53,880255:880252:880254:880116:990067:880258:880257:880253:990029
660029,5,2019-06-04 09:55:18,880255:880252:880254:880116:990067:880258:880257:880253:990029
660030,17,2019-06-03 16:22:21,880239:990064:880111:880244:880240:990027
660030,24,2019-06-04 11:28:14,880111:880244:880240:880239:990064:990027
660030,5,2019-06-05 14:32:48,880111:880244:880240:880239:990064:990027
660031,17,2019-06-03 18:10:26,990034:990082:880132:880321:880319:880130
660031,24,2019-06-05 09:11:11,880321:880130:990034:990082:880132:880319
660031,6,2019-06-05 13:53:34,880321:880130:990034:990082:880132:880319
660031,5,2019-06-05 15:58:13,880321:880130:990034:990082:880132:880319
660032,17,2019-06-03 19:30:05,990048:880227:990079:880237:880217:880306:990060:990056:880185:990063:880307
660032,24,2019-06-04 11:31:54,880227:990060:880306:990048:990079:880237:880217:990056:880185:990063:880307
660032,5,2019-06-04 15:39:23,880227:990060:880306:990048:990079:880237:880217:990056:880185:990063:880307
660033,17,2019-06-04 01:00:00,880093:990023:990066:880250:880248:880251:880249
660033,24,2019-06-04 11:15:46,880093:990023:880251:880249:990066:880250:880248
660033,5,2019-06-05 09:41:01,880093:990023:880251:880249:990066:880250:880248
660034,17,2019-06-04 10:21:54,880300:880299:880135:880294:990076:880296:880295:880293:990035:880298:990077:990050:880196
660034,24,2019-06-04 11:24:58,880300:880135:880294:990076:880296:880295:990035:880298:990050:880196:880299:880293:990077
660034,5,2019-06-04 15:56:37,880300:880135:880294:990076:880296:880295:990035:880298:880196:990050:880299:880293:990077
660035,17,2019-06-04 12:25:02,990059:880270:880269:880268:880267:880265:880226:990069
660035,24,2019-06-04 15:18:56,990059:880270:880269:880268:880267:880265:880226:990069
660035,5,2019-06-05 12:18:00,990059:880270:880269:880268:880267:880265:880226:990069
660036,17,2019-06-04 15:15:34,880288:880287:990075:990025:880102:880261:990068
660036,24,2019-06-04 18:00:57,880288:990075:880261:990068:880287:990025:880102
660036,5,2019-06-05 15:51:44,880288:990075:880261:990068:880287:990025:880102
660037,17,2019-06-04 16:01:06,880304:990083:990078:880301:990073:880325:880324:880280:880282:880302:880283:880281
660037,24,2019-06-04 16:54:41,990078:880301:880324:880280:880281:880304:990083:990073:880325:880282:880302:880283
660037,5,2019-06-05 18:15:29,990078:880301:880324:880280:880281:880304:990083:990073:880325:880282:880302:880283
660038,17,2019-06-04 19:51:21,990047:880317:880181:990030:880315:880316:880119:990081
660038,24,2019-06-05 11:11:34,990047:880317:880181:990030:880315:880316:880119:990081
660038,5,2019-06-05 13:23:11,990047:880317:880181:990030:880315:880316:880119:990081
660039,17,2019-06-05 09:43:33,880045:990074:990012:880178:880284:990086:990046:880340:880342
660039,24,2019-06-05 15:08:57,880045:990074:990012:880178:880284:990086:990046:880340:880342
660039,6,2019-06-05 16:25:21,880045:990074:990012:880178:880284:990086:990046:880340:880342
660039,5,2019-06-05 21:36:36,880045:990074:990012:880178:880284:990086:990046:880340:880342
660040,17,2019-06-05 10:43:20,880312:880311:880313:990080:990072:880279
660040,24,2019-06-05 16:40:17,990080:880312:880311:880313:990072:880279
660040,5,2019-06-06 17:28:01,990080:880312:880311:880313:990072:880279
660041,17,2019-06-05 11:11:42,990088:880353:880346:880348:880345:880349:880351:880350:880245:990065:880157:990042:990087
660041,24,2019-06-05 19:31:37,990088:880348:880345:880349:880350:990065:990042:990087:880353:880346:880351:880245:880157
660041,5,2019-06-06 20:46:27,990088:880348:880345:880349:880350:990065:990042:990087:880353:880346:880351:880245:880157
660042,17,2019-06-05 13:57:20,880147:990032:880274:880127:880124:990039:990071
660042,24,2019-06-05 16:32:10,880147:880274:990071:990032:880127:880124:990039
660042,5,2019-06-05 16:43:25,880147:880274:990071:990032:880127:880124:990039
660043,17,2019-06-05 15:22:57,880333:880331:990084:990067:880328:880335:880329:880256:880260:880330
660043,24,2019-06-05 19:41:18,880333:990084:990067:880329:880256:880260:880330:880331:880328:880335
660043,5,2019-06-06 10:51:45,880333:990084:990067:880329:880256:880260:880330:880331:880328:880335
660044,17,2019-06-05 16:31:53,880055:880241:990090:880243:880358:990064:990014
660044,24,2019-06-06 12:40:22,880055:880241:880243:990090:880358:990064:990014
660044,5,2019-06-07 10:46:15,880055:880241:880243:880358:990090:990064:990014
660045,17,2019-06-06 08:37:01,880310:990061:990048:990079:880189:880231:880238:990063
660045,24,2019-06-06 10:19:20,880310:990061:990048:990079:880189:880231:880238:990063
660045,6,2019-06-06 14:24:19,880310:990061:990048:990079:880189:880231:880238:990063
660045,5,2019-06-07 16:10:36,880310:990061:990048:990079:880189:880231:880238:990063
660046,17,2019-06-06 10:21:38,880318:880371:990021:990082:880368:990045:880369:880322:880320:880370:880086:990093:880177
660046,24,2019-06-06 10:56:40,990082:880368:990045:880370:880177:880318:990021:880369:880322:880320:880371:880086:990093
660046,5,2019-06-06 15:45:51,990082:880368:990045:880370:880177:880318:990021:880369:880322:880320:880371:880086:990093
660047,17,2019-06-06 14:08:08,990055:880356:880354:990089:880215:880355
660047,24,2019-06-06 14:51:30,990055:880356:880354:880215:990089:880355
660047,5,2019-06-06 16:31:50,990055:880356:880354:880215:990089:880355
660048,17,2019-06-06 14:37:28,880384:880386:880364:880361:880387:880388:990097:880411:990091:990102:880416
660048,24,2019-06-07 09:23:31,880384:880364:880361:990097:880411:990091:990102:880386:880387:880388:880416
660048,6,2019-06-07 12:36:38,880384:880364:880361:990097:880411:990091:990102:880386:880387:880388:880416
660048,5,2019-06-10 09:47:58,880384:880364:880361:990097:880411:990091:990102:880386:880387:880388:880416
660049,17,2019-06-06 16:20:03,880396:880286:880392:880393:880376:880394:880262:990001:880391:880001:990098:990075:880263:880264:880378:880379:880377:990068:880390:990095
660049,24,2019-06-07 10:00:10,880396:880376:880394:990001:990098:990075:880264:880378:880377:990068:990095:880286:880392:880393:880262:880391:880001:880263:880379:880390
660049,5,2019-06-07 14:04:28,880396:880376:880394:990001:990098:990075:880264:880378:880377:990068:990095:880286:880392:880393:880262:880391:880001:880263:880379:880390
660050,17,2019-06-07 10:54:38,880266:990106:880271:990069:880428
660050,24,2019-06-07 16:59:06,990106:880271:880428:880266:990069
660050,5,2019-06-11 11:37:05,990106:880271:880428:880266:990069
660051,17,2019-06-07 11:36:06,990092:990105:880365:880383:990096:880425:880367:880366:880382
660051,24,2019-06-10 10:12:01,990092:990105:880365:880383:990096:880425:880367:880366:880382
660051,5,2019-06-10 10:36:42,990092:990105:880365:880383:990096:880425:880367:880366:880382
660052,17,2019-06-07 13:43:45,880372:990078:990094:880373:880374:880108:990026:880303:880375
660052,24,2019-06-10 16:57:21,880372:990078:990094:880373:880374:880108:990026:880303:880375
660052,5,2019-06-11 10:57:37,880372:990078:990094:880373:880374:880108:990026:880303:880375
660053,17,2019-06-07 16:35:21,990070:880469:990115:880273
660053,24,2019-06-10 10:48:29,990070:880273:880469:990115
660053,5,2019-06-11 11:11:03,990070:880273:880469:990115
660054,17,2019-06-07 16:49:07,880421:880434:880419:880445:880155:990110:990107:880433:990104:990041:880436:880437
660054,24,2019-06-07 19:16:45,880421:880434:880419:880445:990110:990104:880436:880155:990107:880433:990041:880437
660054,5,2019-06-11 09:48:47,880421:880434:880419:880445:990110:990104:880436:880155:990107:880433:990041:880437
660055,17,2019-06-07 21:54:37,990081:880314
660055,24,2019-06-10 12:23:57,990081:880314
660055,5,2019-06-11 10:59:30,990081:880314
660056,17,2019-06-09 01:00:00,880347:880352:880455:880450:880343:880454:880449:990087:880344:990111
660056,24,2019-06-10 09:52:30,880352:880450:880454:880449:880344:990087:880347:880455:880343:990111
660056,5,2019-06-10 18:45:14,880352:880450:880454:880449:880344:990087:880347:880455:880343:990111
660057,17,2019-06-10 10:26:27,880327:990101:880403:880405:880334:880407:880409:990084:990100:880326:880404:880406:880466:990114
660057,24,2019-06-10 17:11:29,880327:990101:990084:990100:880326:880406:880403:880405:880334:880407:880409:880404:880466:990114
660057,5,2019-06-11 14:08:47,880327:990101:990084:990100:880326:880406:880403:880405:880334:880407:880409:880404:880466:990114
660058,17,2019-06-10 13:38:05,880359:880397:990099:990090:880487:880399:880398:880400:990120
660058,24,2019-06-10 15:45:52,880359:880397:990099:990090:880487:880399:880398:880400:990120
660058,5,2019-06-10 18:23:07,880359:880397:990099:990090:880487:880399:880398:880400:990120
660059,17,2019-06-10 15:31:20,880230:880337:990061:990085
660059,24,2019-06-11 19:30:29,990061:880337:990085:880230
660059,5,2019-06-12 08:32:06,990061:880337:990085:880230
660060,17,2019-06-10 16:01:39,880292:880198:990076:880462:880461:880441:880464:880439:880478:990108:880291:990113:990050:880458:880463:990118:880440:880480:880459:880438
660060,24,2019-06-11 20:06:02,990076:880462:880439:880291:880463:880480:880438:880292:880198:880461:880441:880464:880478:990108:990113:990050:880458:990118:880440:880459
660060,5,2019-06-12 09:24:21,990076:880462:880439:880291:880463:880480:880438:880292:880198:880461:880441:880464:880478:990108:990113:990050:880458:990118:880440:880459
660061,17,2019-06-11 11:14:02,880277:990122:990072:880494:880492
660061,24,2019-06-12 10:08:01,880277:880494:990122:990072:880492
660061,5,2019-06-12 13:17:51,880277:880494:990122:990072:880492
660062,17,2019-06-11 11:57:25,880418:880417:880362:880413:880363:880385:880410:880415:990103:990066:990097:880247:990091:990102:880414
660062,24,2019-06-11 16:47:06,880418:880417:880362:880363:880385:880410:990066:990097:880247:990091:990102:880414:880413:880415:990103
660062,5,2019-06-12 16:19:07,880418:880417:880362:880363:880385:880410:990066:990097:880247:990091:990102:880414:880413:880415:990103
660063,17,2019-06-11 15:49:49,990127:990062:880508:880234
660063,24,2019-06-12 10:54:41,990127:990062:880234:880508
660063,5,2019-06-13 10:39:25,990127:990062:880234:880508
660064,17,2019-06-11 16:17:39,990075:990119:880289:880381:880485:990095:880285:880484
660064,24,2019-06-12 09:32:06,990075:990119:880289:880381:880485:990095:880285:880484
660064,5,2019-06-12 11:50:09,990075:990119:880289:880381:880485:990095:880285:880484
660065,17,2019-06-12 08:11:47,990128:990105:880512:880513:880426
660065,24,2019-06-12 08:24:07,990105:880513:990128:880426:880512
660065,5,2019-06-12 11:45:23,990105:880426:990128:880513:880512
660066,17,2019-06-12 09:46:21,990112:990106:880474:880473:880472:880475:880457:880169:880432:880431:880430:990044:880471:990116
660066,24,2019-06-12 12:33:15,880474:880431:880471:990116:990112:990106:880473:880472:880475:880457:880432:880430:990044:880169
660066,5,2019-06-13 11:59:50,880474:880431:880471:990116:990112:990106:880473:880472:880475:880457:880432:880430:990044:880169
660067,17,2019-06-12 12:23:12,880470:990115:880468
660067,24,2019-06-12 16:28:05,990115:880470:880468
660067,5,2019-06-12 17:28:23,990115:880470:880468
660068,17,2019-06-12 12:33:07,880498:990125:990123:880495:880503:880496:990107:880420:880422:990104:880505:880435:880423:880504
660068,24,2019-06-12 17:58:50,990123:880496:880420:990104:880435:990125:880495:880503:990107:880422:880505:880423:880498:880504
660068,5,2019-06-12 21:23:49,990123:880496:880420:990104:880435:990125:880495:880503:990107:880422:880505:880423:880498:880504
660069,17,2019-06-13 09:37:37,880516:990130:880159:880515:880451:880447:880448:880518:880452:990129:880517:880453:990042:880519:990111
660069,24,2019-06-13 12:24:23,880159:880515:880451:880447:880448:880518:990129:880517:880453:990042:880519:880516:990130:880452:990111
660069,5,2019-06-13 14:33:30,880159:880515:880451:880447:880448:880518:990129:880517:880453:990042:880519:880516:990130:880452:990111
660070,17,2019-06-13 15:10:08,990045:880525:880524:880176:990132
660070,24,2019-06-13 16:47:17,880176:990132:990045:880525:880524
660070,5,2019-06-14 09:06:37,880176:990132:990045:880525:880524
660071,17,2019-06-13 15:18:03,990101:990144:880332:880569:880465:880408:990084:990114
660071,24,2019-06-14 09:49:34,990101:990144:880332:880569:880465:880408:990084:990114
660071,5,2019-06-14 13:10:53,990101:990144:880332:880569:880465:880408:990084:990114
660072,17,2019-06-13 16:42:29,880567:880554:880489:880488:880507:880490:880542:990121:880527:880541:880539:990140:880543:880537:990126:990133:990143:990137
660072,24,2019-06-14 19:07:23,880567:880554:880489:880488:880507:880490:880542:990121:880527:880541:880539:990140:880543:880537:990126:990133:990143:990137
660072,5,2019-06-17 09:31:48,880567:880554:880489:880488:880507:880490:880542:990121:880527:880541:880539:990140:880543:880537:990126:990133:990143:990137
660073,17,2019-06-14 01:00:00,880290:880483:990118:880481:990076:880479:880482:990113:990077:880460:880297
660073,24,2019-06-17 11:40:05,880483:880481:990076:990113:880460:880297:880290:990118:880479:880482:990077
660073,5,2019-06-18 09:38:55,880483:880481:990076:990113:880460:880297:880290:990118:880479:880482:990077
660074,17,2019-06-14 12:59:06,880500:990131:880579:990147:880522:880523:990134:880530:880520:880528:880578:990124:880501:880502:880583:880582
660074,24,2019-06-14 16:24:58,880500:990131:880579:990147:880522:880523:990134:880530:880520:880528:880578:990124:880501:880502:880583:880582
660074,5,2019-06-17 11:57:41,880500:990131:880579:990147:880522:880523:990134:880530:880520:880528:880578:990124:880501:880502:880583:880582
660075,17,2019-06-14 16:07:04,880571:990150:990145:990090:880242:880575:880593:880612:880613:880357:880597:880574:990154:990064:990152
660075,24,2019-06-17 15:04:50,880571:990150:990090:880242:880575:880612:880613:990152:990145:880593:880357:880597:990154:990064:880574
660075,5,2019-06-17 15:47:30,880571:990150:990090:880242:880575:880612:880613:990152:990145:880593:880357:880597:990154:990064:880574
660076,17,2019-06-14 18:52:04,990055:880211:880587:990127:880510:990149:880590
660076,24,2019-06-18 09:29:23,990055:990127:880510:990149:880590:880587:880211
660076,5,2019-06-18 15:32:24,990055:990127:880510:990149:880590:880587:880211
660077,17,2019-06-17 09:26:52,880424:880559:990105:880145:990141:880194:990136:880536:880427:990037:880534:880533:990049:880558
660077,24,2019-06-17 15:19:21,880559:990105:880145:880533:880194:990136:880427:880534:990037:990049:880424:880558:880536:990141
660077,5,2019-06-17 16:39:14,880559:990105:880145:880533:880194:990136:880427:880534:990037:990049:880558:880424:880536:990141
660078,17,2019-06-17 11:10:38,990119:880486
660078,24,2019-06-17 11:10:57,990119:880486
660078,6,2019-06-17 14:18:32,990119:880486
660078,6,2019-06-18 11:27:21,990119:880486
660078,6,2019-06-18 15:56:11,990119:880486
660078,6,2019-06-19 10:07:05,990119:880486
660078,5,2019-06-19 15:54:48,990119:880486
660079,17,2019-06-17 11:10:55,880309:880305:990079:990139:880551:880548:990060:880228:880552:990056:880216:880553:880550
660079,24,2019-06-18 09:43:25,880309:990060:880552:880216:880305:990079:990139:880551:880548:990056:880228:880553:880550
660079,5,2019-06-18 13:46:02,880309:990060:880552:880216:880305:990079:990139:880551:880548:990056:880228:880553:880550
660080,17,2019-06-17 15:48:31,880339:880476:990117:880050:990164:990086:880656:880341:880477:990013
660080,24,2019-06-18 13:41:56,880477:880339:880476:990117:880050:990164:990086:880656:880341:990013
660080,5,2019-06-18 14:55:46,880477:880339:880476:990117:880050:990164:990086:880656:880341:990013
660081,17,2019-06-17 17:25:59,880547:880604:880601:880608:990153:990146:990138:880545:880544:880149:880576:990040:880609:880577
660081,24,2019-06-18 12:06:04,880547:880601:880608:990153:990040:880609:880604:990146:990138:880545:880544:880149:880576:880577
660081,6,2019-06-18 12:41:35,880547:880601:880608:990153:990040:880609:880604:990146:990138:880545:880544:880149:880576:880577
660081,5,2019-06-18 16:17:30,880547:880601:880608:990153:990040:880609:880604:990146:990138:880545:880544:880149:880576:880577
660082,17,2019-06-18 09:59:48,880632:880444:990109:990159
660082,24,2019-06-18 13:27:19,880632:990159:880444:990109
660082,5,2019-06-19 11:07:41,880632:990159:880444:990109
660083,17,2019-06-18 10:54:21,990163:880648:880467:990148:880531:880585:880532:990135:990114
660083,24,2019-06-18 14:59:15,990163:880648:880467:990148:880531:880585:880532:990135:990114
660083,5,2019-06-18 18:17:14,990163:880648:880467:990148:880531:880585:880532:990135:990114
660084,17,2019-06-18 11:41:30,880630:880626:990072:990158:880278
660084,24,2019-06-18 13:04:09,880630:880626:880278:990072:990158
660084,6,2019-06-18 14:32:44,880630:880626:880278:990072:990158
660084,5,2019-06-19 10:27:27,880630:880626:880278:990072:990158
660085,17,2019-06-18 12:18:14,880565:880566:990142:880563:880564:880456:880562:990111
660085,24,2019-06-18 16:18:43,880565:880566:990142:880563:880564:880456:880562:990111
660085,6,2019-06-18 16:22:44,880565:880566:990142:880563:880564:880456:880562:990111
660085,5,2019-06-19 10:18:09,880565:880566:990142:880563:880564:880456:880562:990111
660086,17,2019-06-18 14:40:31,880323:990083:990121:990140:880491:880555
660086,24,2019-06-19 11:08:32,990083:990140:880323:990121:880491:880555
660086,5,2019-06-19 11:31:56,990083:990140:880323:990121:880491:880555
660087,17,2019-06-18 15:09:54,880225:990059:990169:880681:990168:880685:990044:880171
660087,24,2019-06-19 11:47:32,880225:990059:990169:880681:990168:880685:990044:880171
660087,5,2019-06-20 11:30:48,880225:990059:990169:880681:990168:880685:990044:880171
660088,17,2019-06-18 15:43:34,990155:880581:990043:880499:880617:880167:880619:990147:990124:880584:880595:880620:990151:880580
660088,24,2019-06-18 15:50:34,880581:880499:880619:990147:990151:880620:880580:990155:990043:880617:880167:990124:880584:880595
660088,5,2019-06-19 10:37:32,880581:880499:880619:990147:990151:880580:880620:990155:990043:880617:880167:990124:880584:880595
660089,17,2019-06-18 20:16:21,880497:990123
660089,24,2019-06-19 10:36:15,880497:990123
660089,6,2019-06-19 12:35:50,880497:990123
660089,5,2019-06-19 18:34:35,880497:990123
660090,17,2019-06-18 21:58:36,880639:990161:880592:880625:990149:880638:880624:880588:880589:880586:880641:990157
660090,24,2019-06-19 11:58:34,880592:880625:880588:880589:880586:880641:990157:880639:990161:990149:880624:880638
660090,5,2019-06-19 14:49:32,880592:880625:880588:880589:880586:880641:990157:880639:990161:990149:880624:880638
660091,17,2019-06-19 01:00:00,990162:990150:880644:880573:880599:880667:880669:880677:880671:880598:880675:880646:990152:880665:990145:880645:990167:880594:880600
660091,24,2019-06-19 17:46:39,990150:880644:880573:880599:880667:880669:880646:990145:880594:880600:990162:880677:880671:880598:880675:990152:880665:880645:990167
660091,5,2019-06-20 15:07:47,990150:880644:880573:880599:880667:880669:880646:990145:880594:880600:990162:880677:880671:880598:880675:990152:880665:880645:990167
660092,17,2019-06-19 15:46:00,880636:990170:880690:990079:990160:880308
660092,24,2019-06-20 12:55:23,880690:880636:990079:880308:990170:990160
660092,5,2019-06-21 16:20:51,880690:880636:990079:880308:990170:990160
660093,17,2019-06-19 16:04:39,880514:990156:880557:880659:880660:880622:880621:990165:990128:990141:880661:880561
660093,24,2019-06-20 15:49:59,880659:880622:880621:990165:880514:990156:880557:880660:990128:990141:880661:880561
660093,5,2019-06-21 13:43:38,880659:880622:880621:990165:880514:990156:880557:880660:990128:990141:880661:880561
660094,17,2019-06-20 09:23:12,990173:880703:880652:990164:880654:990086:880658:880338:880657:880653
660094,24,2019-06-20 18:49:19,990173:880652:880654:880338:880657:880653:880703:990164:990086:880658
