CaseID,ActivityID,timestamp,related_objects
990004,11,2019-05-20 18:36:37,880013:880014
990004,8,2019-05-21 12:39:01,880013:880014
990004,16,2019-05-24 10:49:32,880072:880070:880073:880071:880022:880109:880013:880103:880020:880069:660003:880106:880014
990004,12,2019-05-27 10:40:13,880070:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990004,6,2019-05-27 14:56:21,880070:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990004,19,2019-05-28 12:42:06,880070:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990004,15,2019-06-09 18:36:37,880070:880072:880073:880071:880022:880109:880013:880103:880020:880069:660003:880106:880014
990004,21,2019-06-13 10:57:55,880070:880072:880073:880071:880022:880109:880013:880103:880020:880069:660003:880106:880014
990005,23,2019-05-20 16:01:22,880015:880016
990005,11,2019-05-21 10:34:23,880015:880016
990005,8,2019-05-22 11:18:26,880015:880016
990005,8,2019-05-22 15:24:59,880015:880016
990005,16,2019-05-28 09:49:33,880161:880162:880158:660009:880015:880016
990005,12,2019-05-28 16:20:29,880161:880162:880158:660009:880015:880016
990005,19,2019-05-29 12:01:39,880161:880162:880158:660009:880015:880016
990005,15,2019-06-10 10:34:23,880161:880162:880015:880016:880158:660009
990005,15,2019-06-30 10:34:23,880161:880162:880015:880016:880158:660009
990005,21,2019-07-03 17:07:23,880161:880162:880015:880016:880158:660009
990006,23,2019-05-20 17:22:31,880017:880019:880018
990006,8,2019-05-21 08:55:41,880017:880019:880018
990006,8,2019-05-21 12:15:15,880017:880019:880018
990006,11,2019-05-21 14:55:05,880019:880017:880018
990006,8,2019-05-22 10:17:48,880017:880019:880018
990006,16,2019-05-25 01:00:00,880017:880018:880019:880067:880065:880068:660005
990006,12,2019-05-27 20:29:32,880017:880018:880019:880067:880065:880068:660005
990006,19,2019-05-29 09:50:36,880017:880018:880019:880067:880065:880068:660005
990006,21,2019-05-31 21:05:52,880017:880018:880019:880067:880065:880068:660005
990007,23,2019-05-20 19:04:49,880022:880020:880021
990007,8,2019-05-21 10:49:44,880022:880020:880021
990007,11,2019-05-21 14:33:48,880020:880022:880021
990007,8,2019-05-21 17:02:33,880022:880020:880021
990007,16,2019-05-24 10:49:32,880070:880021:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990007,8,2019-05-27 09:53:59,880070:880072:880073:880071:880022:880021:880109:880013:880103:880020:880069:660003:880106:880014
990007,12,2019-05-27 10:40:13,880070:880021:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990007,6,2019-05-27 14:56:21,880070:880021:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990007,19,2019-05-28 12:42:06,880070:880021:880013:880020:880014:880072:880073:880069:880071:880109:880103:880022:660003:880106
990007,16,2019-05-29 15:38:06,880070:880021:880013:880020:880014:880105:880072:880073:880069:880071:880104:880107:880109:880103:880022:660003:880106:660016
990007,12,2019-05-30 10:10:22,880070:880021:880013:880020:880014:880105:880072:880073:880069:880071:880104:880107:880109:880103:880022:660003:880106:660016
990007,19,2019-05-30 12:02:46,880070:880021:880013:880020:880014:880105:880072:880073:880069:880071:880104:880107:880109:880103:880022:660003:880106:660016
990007,15,2019-06-10 14:33:48,880070:880021:880013:880020:880014:880105:880072:880073:880069:880071:880104:880107:880109:880103:880022:660003:880106:660016
990007,21,2019-06-14 09:57:38,880070:880021:880013:880020:880014:880105:880072:880073:880069:880071:880104:880107:880109:880103:880022:660003:880106:660016
990008,23,2019-05-20 21:49:13,880027:880028:880025:880026:880024:880023
990008,8,2019-05-21 13:42:40,880027:880028:880025:880026:880024:880023
990008,8,2019-05-21 14:56:24,880027:880028:880025:880026:880024:880023
990008,8,2019-05-21 15:02:54,880027:880028:880025:880026:880024:880023
990008,8,2019-05-21 15:26:17,880027:880028:880025:880026:880024:880023
990008,18,2019-05-21 15:51:03,880027:880028:880025:880026:880024:880023
990008,7,2019-05-21 16:51:49,880027:880028:880025:880026:880024:880023
990008,11,2019-05-22 10:34:00,880027:880025:880026:880028:880024:880023
990008,21,2019-05-22 13:31:24,880027:880025:880026:880024:880028:880023
990008,8,2019-05-22 17:13:56,880027:880028:880025:880026:880024:880023
990008,16,2019-05-24 15:49:44,880011:880078:880024:880023:880077:880027:880025:880026:880028:660004:880010:880113:880012
990008,12,2019-05-27 09:50:01,880011:880078:880024:880023:880077:880027:880025:880026:880028:660004:880010:880113:880012
990008,8,2019-05-27 10:33:28,880027:880011:880078:880025:880026:880024:880028:880023:660004:880010:880113:880012:880077
990008,19,2019-05-27 12:39:25,880011:880078:880024:880023:880077:880027:880025:880026:880028:660004:880010:880113:880012
990008,16,2019-05-29 16:14:37,880027:880011:880078:880025:880026:880112:880024:880028:880023:660004:660017:880009:880114:880010:880113:880012:880077
990008,12,2019-05-30 10:19:45,880011:880078:880024:880023:880077:880027:880025:880026:880112:880028:660004:660017:880009:880114:880010:880113:880012
990008,19,2019-05-31 11:00:07,880011:880078:880024:880023:880077:880027:880025:880026:880112:880028:660004:660017:880009:880114:880010:880113:880012
990009,23,2019-05-21 07:13:12,880034:880032:880030:880031:880029:880033
990009,8,2019-05-21 08:23:42,880034:880032:880030:880031:880029:880033
990009,18,2019-05-21 09:14:32,880034:880032:880030:880031:880029:880033
990009,11,2019-05-21 13:40:12,880032:880031:880029:880030:880034:880033
990009,8,2019-05-21 14:14:14,880034:880032:880030:880031:880029:880033
990009,8,2019-05-21 15:32:29,880034:880032:880030:880031:880029:880033
990009,8,2019-05-22 09:49:11,880034:880032:880030:880031:880029:880033
990009,16,2019-05-23 11:00:25,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,12,2019-05-23 14:22:59,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,6,2019-05-23 14:48:41,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,8,2019-05-23 16:07:14,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,7,2019-05-23 18:54:48,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,19,2019-05-23 19:14:00,880032:880038:880029:880051:880005:880030:880008:880040:880007:880041:880034:880047:660001:880043:880031:880006:880048:880049:880033
990009,16,2019-05-28 17:21:54,880140:880032:880038:660013:880039:880029:880042:880143:880051:880005:880030:880008:880040:880007:880046:880044:880041:880034:880047:660001:880139:880043:880031:880052:880180:880037:880006:880048:880049:880033:880179
990009,12,2019-05-29 14:30:00,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880037:880033:880179:880032:880049:880030:880007:880046:660001:880048:880180:880006:880039:880052
990009,19,2019-05-29 16:14:22,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880033:880037:880179:880032:880049:880030:880007:880046:660001:880048:880180:880006:880039:880052
990009,8,2019-05-30 19:28:01,880140:880032:880038:660013:880039:880029:880042:880143:880051:880005:880008:880030:880040:880007:880046:880044:880041:880034:880047:880139:660001:880043:880031:880052:880180:880037:880006:880048:880049:880033:880179
990009,16,2019-05-31 19:05:24,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880272:880141:880037:880033:880179:880032:880142:880049:880030:660027:880007:880046:880221:660001:880222:880048:880180:880006:880039:880052:880144
990009,12,2019-06-03 14:07:59,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880272:880141:880037:880033:880179:880032:880142:880049:880030:660027:880007:880046:880221:660001:880222:880048:880180:880006:880039:880052:880144
990009,19,2019-06-04 10:32:16,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880272:880141:880037:880033:880179:880032:880142:880049:880030:660027:880007:880046:880221:660001:880222:880048:880180:880006:880039:880052:880144
990009,21,2019-06-05 12:51:54,880140:880038:660013:880029:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880272:880141:880037:880033:880179:880032:880142:880049:880030:660027:880007:880046:880221:660001:880222:880048:880180:880006:880039:880052:880144
990010,23,2019-05-21 09:58:19,880036:880035
990010,8,2019-05-21 12:47:10,880036:880035
990010,18,2019-05-21 12:57:36,880036:880035
990010,11,2019-05-21 21:10:10,880036:880035
990010,7,2019-05-22 17:33:36,880036:880035
990010,16,2019-05-27 11:49:13,880128:880121:880036:880035:880120:880129:880122:880118:660006
990010,12,2019-05-28 12:29:53,880128:880121:880036:880035:880120:880129:880122:880118:660006
990010,19,2019-05-28 15:50:34,880128:880121:880036:880035:880120:880129:880122:880118:660006
990010,8,2019-05-30 12:41:03,880128:880121:880036:880035:880120:880129:880122:880118:660006
990010,16,2019-05-30 17:36:37,880128:880121:880164:880165:880183:880036:880035:880120:880129:880122:880184:880118:880166:660022:660006
990010,12,2019-06-03 11:23:31,880128:880164:880036:880035:880120:880129:880122:880118:660006:880121:880165:880183:880184:880166:660022
990010,19,2019-06-03 16:37:21,880128:880164:880036:880035:880120:880129:880122:880118:660006:880121:880165:880183:880184:880166:660022
990010,15,2019-06-10 21:10:10,880128:880121:880164:880165:880183:880036:880035:880120:880129:880122:880184:880118:880166:660022:660006
990010,21,2019-06-14 08:33:46,880128:880121:880164:880165:880183:880036:880035:880120:880129:880122:880184:880118:880166:660022:660006
990011,23,2019-05-21 12:16:25,880039:880037:880038:880040
990011,11,2019-05-21 12:55:17,880038:880040:880039:880037
990011,8,2019-05-22 14:18:39,880038:880040:880039:880037
990011,8,2019-05-23 10:45:43,880038:880040:880039:880037
990011,16,2019-05-23 11:00:25,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,8,2019-05-23 13:39:57,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,12,2019-05-23 14:22:59,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,21,2019-05-23 14:24:31,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,6,2019-05-23 14:48:41,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,19,2019-05-23 19:14:00,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,8,2019-05-28 16:41:43,880032:880038:880051:880005:880033:880008:880030:880040:880007:880041:880047:660001:880043:880031:880048:880006:880039:880049:880037
990011,16,2019-05-28 17:21:54,880140:880032:880038:660013:880042:880143:880051:880005:880033:880008:880030:880040:880007:880046:880044:880041:880034:880047:660001:880139:880043:880031:880052:880048:880180:880006:880039:880049:880037:880179
990011,12,2019-05-29 14:30:00,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880033:880037:880179:880032:880039:880049:880030:880007:880046:660001:880180:880006:880048:880052
990011,19,2019-05-29 16:14:22,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880037:880033:880179:880032:880039:880049:880030:880007:880046:660001:880180:880006:880048:880052
990012,23,2019-05-21 13:52:38,880043:880045:880046:880044:880041:880042:880047
990012,11,2019-05-21 16:44:36,880043:880045:880042:880046:880044:880041:880047
990012,18,2019-05-21 19:19:13,880043:880045:880046:880044:880041:880042:880047
990012,8,2019-05-22 11:00:23,880043:880045:880046:880044:880041:880042:880047
990012,8,2019-05-22 11:36:46,880043:880045:880046:880044:880041:880042:880047
990012,8,2019-05-22 11:47:12,880043:880045:880046:880044:880041:880042:880047
990012,18,2019-05-23 10:19:26,880043:880045:880046:880044:880041:880042:880047
990012,7,2019-05-23 10:27:00,880043:880045:880046:880044:880041:880042:880047
990012,16,2019-05-23 11:00:25,880032:880038:880045:880042:880051:880005:880008:880030:880040:880046:880007:880044:880041:880047:660001:880043:880031:880006:880048:880049:880033
990012,12,2019-05-23 14:22:59,880038:880045:880042:880051:880005:880008:880040:880044:880041:880047:880043:880031:880033:880032:880030:880046:880007:660001:880006:880048:880049
990012,6,2019-05-23 14:48:41,880038:880045:880042:880051:880005:880008:880040:880044:880041:880047:880043:880031:880033:880032:880030:880046:880007:660001:880006:880048:880049
990012,8,2019-05-23 17:26:26,880032:880038:880045:880042:880051:880005:880008:880030:880040:880046:880007:880044:880041:880047:660001:880043:880031:880006:880048:880049:880033
990012,19,2019-05-23 19:14:00,880038:880045:880042:880051:880005:880008:880040:880044:880041:880047:880043:880031:880033:880032:880030:880046:880007:660001:880006:880048:880049
990012,7,2019-05-27 09:35:00,880032:880038:880045:880042:880051:880005:880008:880030:880040:880046:880007:880044:880041:880047:660001:880043:880031:880006:880048:880049:880033
990012,8,2019-05-28 12:19:52,880032:880038:880045:880042:880051:880005:880008:880030:880040:880046:880007:880044:880041:880047:660001:880043:880031:880006:880048:880049:880033
990012,8,2019-05-28 17:21:54,880032:880038:880045:880042:880051:880005:880008:880030:880040:880046:880007:880044:880041:880047:660001:880043:880031:880006:880048:880049:880033
990012,16,2019-05-28 17:21:54,880140:880032:880038:880045:660013:880039:880042:880143:880051:880005:880008:880030:880040:880046:880007:880044:880041:880034:880047:660001:880139:880043:880031:880052:880180:880037:880006:880048:880049:880033:880179
990012,12,2019-05-29 14:30:00,880140:880038:880045:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880037:880033:880179:880032:880049:880030:880046:880007:660001:880048:880180:880006:880039:880052
990012,19,2019-05-29 16:14:22,880140:880038:880045:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880033:880037:880179:880032:880049:880030:880046:880007:660001:880048:880180:880006:880039:880052
990012,8,2019-06-03 19:30:05,880140:880032:880038:880045:660013:880039:880042:880143:880051:880005:880008:880030:880040:880046:880007:880044:880041:880034:880047:880139:660001:880043:880031:880052:880180:880037:880006:880048:880049:880033:880179
990012,16,2019-06-05 09:43:33,880140:880032:880038:880045:880340:660013:880039:880042:880143:880342:880051:880005:880008:880030:880040:880046:880007:880044:880041:880284:880034:880047:880139:660001:660039:880043:880031:880052:880178:880180:880037:880006:880048:880049:880033:880179
990012,12,2019-06-05 15:08:57,880140:880038:880045:880340:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880178:880284:880037:880033:880179:880032:880342:880049:880030:880046:880007:660001:660039:880048:880180:880006:880039:880052
990012,6,2019-06-05 16:25:21,880140:880038:880045:880340:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880178:880284:880037:880033:880179:880032:880342:880049:880030:880046:880007:660001:660039:880048:880180:880006:880039:880052
990012,19,2019-06-05 21:36:36,880140:880038:880045:880340:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880178:880284:880037:880033:880179:880032:880342:880049:880030:880046:880007:660001:660039:880048:880180:880006:880039:880052
990012,21,2019-06-06 17:01:11,880140:880038:880045:880340:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880178:880284:880037:880033:880179:880032:880342:880049:880030:880046:880007:660001:660039:880048:880180:880006:880039:880052
990013,23,2019-05-21 16:05:03,880051:880053:880052:880048:880049:880050
990013,8,2019-05-21 17:15:32,880051:880053:880052:880048:880049:880050
990013,11,2019-05-21 21:40:22,880051:880049:880053:880048:880052:880050
990013,18,2019-05-22 09:29:44,880051:880053:880052:880048:880049:880050
990013,18,2019-05-22 09:31:49,880051:880053:880052:880048:880049:880050
990013,8,2019-05-22 09:37:12,880051:880053:880052:880048:880049:880050
990013,8,2019-05-22 16:07:56,880051:880053:880052:880048:880049:880050
990013,16,2019-05-23 11:00:25,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,7,2019-05-23 12:09:19,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,12,2019-05-23 14:22:59,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,6,2019-05-23 14:48:41,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,19,2019-05-23 19:14:00,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,7,2019-05-24 12:01:37,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,8,2019-05-27 14:01:57,880032:880038:880051:880005:880049:880008:880030:880040:880007:880041:880047:660001:880043:880031:880053:880006:880048:880052:880033:880050
990013,16,2019-05-28 17:21:54,880140:880032:880038:660013:880039:880042:880143:880051:880005:880049:880008:880030:880040:880007:880046:880044:880041:880034:880047:660001:880139:880043:880179:880031:880180:880037:880053:880006:880048:880052:880033:880050
990013,21,2019-05-29 11:06:49,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880053:880037:880033:880179:880032:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,12,2019-05-29 14:30:00,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880053:880037:880033:880179:880032:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,19,2019-05-29 16:14:22,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880053:880037:880033:880179:880032:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,8,2019-06-17 14:24:54,880140:880038:660013:880042:880143:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880031:880053:880037:880033:880179:880032:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,16,2019-06-17 15:48:31,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:880053:880037:880033:880179:880032:880339:880656:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,12,2019-06-18 13:41:56,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:880053:880037:880033:880179:880032:880339:880656:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,19,2019-06-18 14:55:46,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:880053:880037:880033:880179:880032:880339:880656:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,8,2019-06-28 17:45:57,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:880053:880037:880033:880179:880032:880339:880656:880030:880007:880046:660001:880052:880048:880180:880006:880039:880049:880050
990013,16,2019-07-01 14:59:43,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:660134:880053:880800:880037:880033:880179:880032:880655:880339:880656:880030:880007:880046:660001:880819:880052:880048:880971:880180:880006:880039:880049:880050
990013,12,2019-07-02 09:22:35,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:660134:880053:880800:880037:880033:880179:880032:880655:880339:880656:880030:880007:880046:660001:880819:880052:880048:880971:880180:880006:880039:880049:880050
990013,19,2019-07-03 16:37:19,880140:880038:660013:880042:880143:880477:660080:880051:880005:880008:880040:880044:880041:880034:880047:880139:880043:880476:880031:880341:660134:880053:880800:880037:880033:880179:880032:880655:880339:880656:880030:880007:880046:660001:880819:880052:880048:880971:880180:880006:880039:880049:880050
990014,23,2019-05-21 17:29:53,880054:880055:880056:880058:880057
990014,18,2019-05-22 10:22:31,880054:880055:880056:880058:880057
990014,8,2019-05-22 10:52:34,880054:880055:880056:880058:880057
990014,8,2019-05-22 11:13:31,880054:880055:880056:880058:880057
990014,7,2019-05-22 14:29:53,880054:880055:880056:880058:880057
990014,8,2019-05-22 17:38:56,880054:880055:880056:880058:880057
990014,11,2019-05-23 09:09:23,880057:880054:880055:880056:880058
990014,8,2019-05-23 12:53:00,880054:880055:880056:880058:880057
990014,21,2019-05-24 09:37:42,880057:880054:880055:880056:880058
990014,16,2019-05-27 16:26:44,880074:880110:880076:880057:880054:880055:660008:880056:880058:880146:880075
990014,12,2019-05-27 18:57:39,880074:880056:880055:880058:880110:880057:880075:880054:660008:880146:880076
990014,19,2019-05-28 17:52:39,880074:880056:880055:880058:880110:880057:880075:880054:660008:880146:880076
990014,8,2019-06-05 09:17:23,880074:880110:880076:880057:880054:880055:660008:880056:880058:880146:880075
990014,16,2019-06-05 16:31:53,880243:880358:880074:880241:880110:880076:880057:880054:660044:880055:660008:880056:880058:880146:880075
990014,12,2019-06-06 12:40:22,880074:880056:880241:660044:880358:880055:880058:880110:880057:880075:880054:880243:660008:880146:880076
990014,19,2019-06-07 10:46:15,880074:880056:880241:660044:880055:880358:880058:880110:880057:880075:880054:880243:660008:880146:880076
990015,23,2019-05-21 19:19:34,880061:880063:880064:880060:880059:880062
990015,8,2019-05-21 20:34:29,880061:880063:880064:880060:880059:880062
990015,11,2019-05-22 12:40:14,880061:880064:880060:880059:880062:880063
990015,8,2019-05-22 16:54:39,880061:880063:880064:880060:880059:880062
990015,8,2019-05-23 10:53:08,880061:880063:880064:880060:880059:880062
990015,18,2019-05-23 11:08:24,880061:880063:880064:880060:880059:880062
990015,7,2019-05-23 12:33:06,880061:880063:880064:880060:880059:880062
990015,8,2019-05-24 15:49:44,880061:880063:880064:880060:880059:880062
990015,16,2019-05-27 15:11:01,880061:660007:880064:880060:880059:880062:880063
990015,8,2019-05-28 09:49:33,880061:880063:660007:880064:880060:880059:880062
990015,12,2019-05-28 11:03:28,880061:660007:880064:880060:880059:880062:880063
990015,8,2019-05-28 16:42:56,880061:880063:660007:880064:880060:880059:880062
990015,19,2019-05-28 20:08:20,880061:660007:880064:880060:880059:880062:880063
990015,21,2019-05-30 09:05:10,880061:660007:880064:880060:880059:880062:880063
990015,16,2019-05-30 15:56:05,880061:880170:660007:880064:880060:880059:880062:880168:880174:880173:880063:880172:660021
990015,12,2019-05-31 12:07:26,880061:880064:880168:880174:880173:880063:660021:880170:660007:880060:880059:880062:880172
990015,19,2019-05-31 12:59:10,880061:880064:880168:880174:880173:880063:660021:880170:660007:880060:880059:880062:880172
990016,23,2019-05-21 22:18:43,880065:880067:880068:880066
990016,18,2019-05-22 11:14:47,880067:880065:880068:880066
990016,8,2019-05-22 11:45:06,880067:880065:880068:880066
