CaseID,ActivityID,timestamp,related_objects
880027,9,2019-05-20 21:49:13,990008
880027,23,2019-05-21 15:51:03,990008
880027,10,2019-05-21 16:51:49,990008
880027,7,2019-05-22 10:34:00,990008
880027,25,2019-05-27 10:33:28,990008
880028,9,2019-05-20 21:49:13,990008
880028,25,2019-05-21 15:26:17,990008
880028,7,2019-05-22 10:34:00,990008
880029,9,2019-05-21 07:13:12,990009
880029,23,2019-05-21 09:14:32,990009
880029,7,2019-05-21 13:40:12,990009
880029,10,2019-05-23 18:54:48,990009
880029,25,2019-05-30 19:28:01,990009
880030,9,2019-05-21 07:13:12,990009
880030,25,2019-05-21 08:23:42,990009
880030,7,2019-05-21 13:40:12,990009
880031,9,2019-05-21 07:13:12,990009
880031,7,2019-05-21 13:40:12,990009
880031,25,2019-05-21 14:14:14,990009
880032,9,2019-05-21 07:13:12,990009
880032,7,2019-05-21 13:40:12,990009
880032,25,2019-05-21 15:32:29,990009
880033,9,2019-05-21 07:13:12,990009
880033,7,2019-05-21 13:40:12,990009
880033,25,2019-05-22 09:49:11,990009
880034,9,2019-05-21 07:13:12,990009
880034,7,2019-05-21 13:40:12,990009
880034,25,2019-05-23 16:07:14,990009
880035,9,2019-05-21 09:58:19,990010
880035,23,2019-05-21 12:57:36,990010
880035,7,2019-05-21 21:10:10,990010
880035,10,2019-05-22 17:33:36,990010
880035,25,2019-05-30 12:41:03,990010
880036,9,2019-05-21 09:58:19,990010
880036,25,2019-05-21 12:47:10,990010
880036,7,2019-05-21 21:10:10,990010
880037,9,2019-05-21 12:16:25,990011
880037,7,2019-05-21 12:55:17,990011
880037,25,2019-05-28 16:41:43,990011
880038,9,2019-05-21 12:16:25,990011
880038,7,2019-05-21 12:55:17,990011
880038,25,2019-05-22 14:18:39,990011
880039,9,2019-05-21 12:16:25,990011
880039,7,2019-05-21 12:55:17,990011
880039,25,2019-05-23 13:39:57,990011
880040,9,2019-05-21 12:16:25,990011
880040,7,2019-05-21 12:55:17,990011
880040,25,2019-05-23 10:45:43,990011
880041,9,2019-05-21 13:52:38,990012
880041,7,2019-05-21 16:44:36,990012
880041,25,2019-05-22 11:47:12,990012
880042,9,2019-05-21 13:52:38,990012
880042,7,2019-05-21 16:44:36,990012
880042,25,2019-05-23 17:26:26,990012
880043,9,2019-05-21 13:52:38,990012
880043,7,2019-05-21 16:44:36,990012
880043,25,2019-05-22 11:00:23,990012
880044,9,2019-05-21 13:52:38,990012
880044,7,2019-05-21 16:44:36,990012
880044,25,2019-05-28 12:19:52,990012
880045,9,2019-05-21 13:52:38,990012
880045,7,2019-05-21 16:44:36,990012
880045,23,2019-05-23 10:19:26,990012
880045,10,2019-05-27 09:35:00,990012
880045,25,2019-06-03 19:30:05,990012
880046,9,2019-05-21 13:52:38,990012
880046,7,2019-05-21 16:44:36,990012
880046,23,2019-05-21 19:19:13,990012
880046,10,2019-05-23 10:27:00,990012
880046,25,2019-05-28 17:21:54,990012
880047,9,2019-05-21 13:52:38,990012
880047,7,2019-05-21 16:44:36,990012
880047,25,2019-05-22 11:36:46,990012
880048,9,2019-05-21 16:05:03,990013
880048,7,2019-05-21 21:40:22,990013
880048,25,2019-05-22 09:37:12,990013
880049,9,2019-05-21 16:05:03,990013
880049,25,2019-05-21 17:15:32,990013
880049,7,2019-05-21 21:40:22,990013
880050,9,2019-05-21 16:05:03,990013
880050,7,2019-05-21 21:40:22,990013
880050,23,2019-05-22 09:29:44,990013
880050,10,2019-05-23 12:09:19,990013
880050,25,2019-06-17 14:24:54,990013
880051,9,2019-05-21 16:05:03,990013
880051,7,2019-05-21 21:40:22,990013
880051,25,2019-05-22 16:07:56,990013
880052,9,2019-05-21 16:05:03,990013
880052,7,2019-05-21 21:40:22,990013
880052,25,2019-05-27 14:01:57,990013
880053,9,2019-05-21 16:05:03,990013
880053,7,2019-05-21 21:40:22,990013
880053,23,2019-05-22 09:31:49,990013
880053,10,2019-05-24 12:01:37,990013
880053,25,2019-06-28 17:45:57,990013
880054,9,2019-05-21 17:29:53,990014
880054,25,2019-05-22 11:13:31,990014
880054,7,2019-05-23 09:09:23,990014
880055,9,2019-05-21 17:29:53,990014
880055,23,2019-05-22 10:22:31,990014
880055,10,2019-05-22 14:29:53,990014
880055,7,2019-05-23 09:09:23,990014
880055,25,2019-06-05 09:17:23,990014
880056,9,2019-05-21 17:29:53,990014
880056,7,2019-05-23 09:09:23,990014
880056,25,2019-05-23 12:53:00,990014
880057,9,2019-05-21 17:29:53,990014
880057,25,2019-05-22 17:38:56,990014
880057,7,2019-05-23 09:09:23,990014
880058,9,2019-05-21 17:29:53,990014
880058,25,2019-05-22 10:52:34,990014
880058,7,2019-05-23 09:09:23,990014
880059,9,2019-05-21 19:19:34,990015
880059,25,2019-05-21 20:34:29,990015
880059,7,2019-05-22 12:40:14,990015
880060,9,2019-05-21 19:19:34,990015
880060,7,2019-05-22 12:40:14,990015
880060,25,2019-05-28 16:42:56,990015
880061,9,2019-05-21 19:19:34,990015
880061,7,2019-05-22 12:40:14,990015
880061,25,2019-05-28 09:49:33,990015
880062,9,2019-05-21 19:19:34,990015
880062,7,2019-05-22 12:40:14,990015
880062,23,2019-05-23 11:08:24,990015
880062,10,2019-05-23 12:33:06,990015
880062,25,2019-05-24 15:49:44,990015
880063,9,2019-05-21 19:19:34,990015
880063,7,2019-05-22 12:40:14,990015
880063,25,2019-05-23 10:53:08,990015
880064,9,2019-05-21 19:19:34,990015
880064,7,2019-05-22 12:40:14,990015
880064,25,2019-05-22 16:54:39,990015
880065,9,2019-05-21 22:18:43,990016
880065,23,2019-05-22 11:14:47,990016
880065,10,2019-05-22 15:44:52,990016
880065,7,2019-05-23 11:58:56,990016
880065,25,2019-05-23 15:34:32,990016
880066,9,2019-05-21 22:18:43,990016
880066,23,2019-05-23 09:26:37,990016
880066,7,2019-05-23 11:58:56,990016
880066,10,2019-05-27 11:36:36,990016
880066,25,2019-05-27 15:11:01,990016
880067,9,2019-05-21 22:18:43,990016
880067,25,2019-05-22 17:19:25,990016
880067,7,2019-05-23 11:58:56,990016
880068,9,2019-05-21 22:18:43,990016
880068,25,2019-05-22 11:45:06,990016
880068,7,2019-05-23 11:58:56,990016
880069,9,2019-05-22 08:29:00,990017
880069,7,2019-05-22 10:21:25,990017
880069,25,2019-05-22 11:34:42,990017
880070,9,2019-05-22 08:29:00,990017
880070,7,2019-05-22 10:21:25,990017
880070,25,2019-05-22 11:06:36,990017
880071,9,2019-05-22 08:29:00,990017
880071,7,2019-05-22 10:21:25,990017
880071,25,2019-05-22 16:14:21,990017
880072,9,2019-05-22 08:29:00,990017
880072,7,2019-05-22 10:21:25,990017
880072,25,2019-05-23 08:44:21,990017
880073,9,2019-05-22 08:29:00,990017
880073,7,2019-05-22 10:21:25,990017
880073,25,2019-05-24 10:49:32,990017
880074,9,2019-05-22 10:33:18,990018
880074,23,2019-05-22 11:39:24,990018
880074,7,2019-05-22 14:44:07,990018
880074,10,2019-05-23 15:28:01,990018
880074,25,2019-05-24 14:07:48,990018
880075,9,2019-05-22 10:33:18,990018
880075,7,2019-05-22 14:44:07,990018
880075,25,2019-05-23 16:46:01,990018
880076,9,2019-05-22 10:33:18,990018
880076,25,2019-05-22 13:53:26,990018
880076,7,2019-05-22 14:44:07,990018
880077,9,2019-05-22 12:26:23,990019
880077,7,2019-05-22 15:42:38,990019
880077,25,2019-05-23 08:42:25,990019
880078,9,2019-05-22 12:26:23,990019
880078,7,2019-05-22 15:42:38,990019
880078,25,2019-05-23 16:16:20,990019
880079,9,2019-05-22 14:12:34,990020
880079,7,2019-05-23 13:04:43,990020
880079,23,2019-05-23 16:07:36,990020
880079,10,2019-05-24 09:21:25,990020
880079,25,2019-05-28 14:51:35,990020
880080,9,2019-05-22 14:12:34,990020
880080,7,2019-05-23 13:04:43,990020
880080,25,2019-05-23 13:32:53,990020
880081,9,2019-05-22 14:12:34,990020
880081,7,2019-05-23 13:04:43,990020
880081,25,2019-05-24 14:22:07,990020
880082,9,2019-05-22 15:44:55,990021
880082,7,2019-05-23 22:00:00,990021
880082,23,2019-05-24 14:39:58,990021
880082,10,2019-05-24 17:48:27,990021
880082,25,2019-05-27 17:00:36,990021
880083,9,2019-05-22 15:44:55,990021
880083,7,2019-05-23 22:00:00,990021
880083,25,2019-05-27 10:25:30,990021
880084,9,2019-05-22 15:44:55,990021
880084,7,2019-05-23 22:00:00,990021
880084,25,2019-05-24 09:41:01,990021
880085,9,2019-05-22 15:44:55,990021
880085,7,2019-05-23 22:00:00,990021
880085,25,2019-05-27 12:21:13,990021
880086,9,2019-05-22 15:44:55,990021
880086,7,2019-05-23 22:00:00,990021
880086,23,2019-05-29 14:23:06,990021
880086,10,2019-05-30 16:47:55,990021
880086,25,2019-06-04 10:18:03,990021
880087,9,2019-05-22 15:44:55,990021
880087,25,2019-05-23 17:01:33,990021
880087,7,2019-05-23 22:00:00,990021
880088,9,2019-05-22 17:49:37,990022
880088,7,2019-05-23 11:23:05,990022
880088,25,2019-05-24 13:23:15,990022
880089,9,2019-05-22 17:49:37,990022
880089,7,2019-05-23 11:23:05,990022
880089,25,2019-05-28 11:12:33,990022
880090,9,2019-05-22 17:49:37,990022
880090,25,2019-05-23 10:03:08,990022
880090,7,2019-05-23 11:23:05,990022
880091,9,2019-05-22 17:49:37,990022
880091,23,2019-05-23 11:07:19,990022
880091,7,2019-05-23 11:23:05,990022
880091,10,2019-05-23 12:13:24,990022
880091,25,2019-05-27 15:29:21,990022
880092,9,2019-05-22 20:08:26,990023
880092,25,2019-05-24 11:05:13,990023
880092,7,2019-05-24 14:55:25,990023
880093,9,2019-05-22 20:08:26,990023
880093,23,2019-05-23 10:29:24,990023
880093,7,2019-05-24 14:55:25,990023
880093,10,2019-05-28 10:47:51,990023
880093,25,2019-06-03 21:19:52,990023
880094,9,2019-05-22 22:56:27,990024
880094,25,2019-05-23 11:57:31,990024
880094,7,2019-05-23 12:55:00,990024
880095,9,2019-05-22 22:56:27,990024
880095,7,2019-05-23 12:55:00,990024
880095,25,2019-05-24 10:09:07,990024
880096,9,2019-05-22 22:56:27,990024
880096,7,2019-05-23 12:55:00,990024
880096,23,2019-05-23 15:38:19,990024
880096,10,2019-05-23 16:56:29,990024
880096,25,2019-05-28 13:31:07,990024
880097,9,2019-05-23 09:44:29,990025
880097,7,2019-05-24 17:01:23,990025
880097,25,2019-05-28 14:20:52,990025
880098,9,2019-05-23 09:44:29,990025
880098,25,2019-05-23 10:52:26,990025
880098,7,2019-05-24 17:01:23,990001:660002:990025
880099,9,2019-05-23 09:44:29,990025
880099,25,2019-05-23 12:15:16,990025
880099,7,2019-05-24 17:01:23,990001:660002:990025
880100,9,2019-05-23 09:44:29,990025
880100,25,2019-05-23 19:15:44,990025
880100,7,2019-05-24 17:01:23,990025
880101,9,2019-05-23 09:44:29,990025
880101,25,2019-05-23 15:00:45,990025
880101,7,2019-05-24 17:01:23,990001:660002:990025
880102,9,2019-05-23 09:44:29,990025
880102,23,2019-05-24 12:33:21,990025
880102,10,2019-05-24 15:56:27,990025
880102,7,2019-05-24 17:01:23,990025
880102,25,2019-05-31 10:56:50,990025
880103,9,2019-05-23 11:48:45,990026
880103,25,2019-05-23 14:49:52,990026
880103,7,2019-05-24 16:32:09,990017:990026:990007:990004:660003
880104,9,2019-05-23 11:48:45,990026
880104,7,2019-05-24 16:32:09,990026
880104,25,2019-05-24 17:39:53,990026
880105,9,2019-05-23 11:48:45,990026
880105,7,2019-05-24 16:32:09,990026
880105,25,2019-05-24 17:25:09,990026
880106,9,2019-05-23 11:48:45,990026
880106,25,2019-05-23 11:55:58,990026
880106,7,2019-05-24 16:32:09,990017:990026:990007:990004:660003
880107,9,2019-05-23 11:48:45,990026
880107,25,2019-05-24 13:02:38,990026
880107,7,2019-05-24 16:32:09,990026
880108,9,2019-05-23 11:48:45,990026
880108,23,2019-05-24 10:55:36,990026
880108,10,2019-05-24 15:56:31,990026
880108,7,2019-05-24 16:32:09,990026
880108,25,2019-06-05 11:05:38,990026
880109,9,2019-05-23 11:48:45,990026
880109,25,2019-05-23 16:36:27,990026
880109,7,2019-05-24 16:32:09,990017:990026:990007:990004:660003
880110,9,2019-05-23 13:57:18,990027
880110,25,2019-05-23 14:58:15,990027
880110,7,2019-05-23 16:27:55,990027
880111,9,2019-05-23 13:57:18,990027
880111,7,2019-05-23 16:27:55,990027
880111,25,2019-05-30 15:56:05,990027
880112,9,2019-05-23 16:14:23,990028
880112,7,2019-05-24 08:27:33,990028
880112,25,2019-05-24 18:15:43,990028
880113,9,2019-05-23 16:14:23,990028
880113,7,2019-05-24 08:27:33,990028
880113,25,2019-05-24 13:58:15,990028
880114,9,2019-05-23 16:14:23,990028
880114,7,2019-05-24 08:27:33,990028
880114,23,2019-05-27 14:35:23,990028
880114,10,2019-05-27 16:13:44,990028
880114,25,2019-05-28 08:29:06,990028
880115,9,2019-05-23 17:48:34,990029
880115,25,2019-05-27 10:52:57,990029
880115,7,2019-05-30 14:31:12,660018:990029
880116,9,2019-05-23 17:48:34,990029
880116,23,2019-05-24 12:12:36,990029
880116,10,2019-05-29 13:59:41,990029
880116,25,2019-05-29 18:01:12,990029
880116,7,2019-05-30 14:31:12,990029
880117,9,2019-05-23 17:48:34,990029
880117,25,2019-05-27 16:26:44,990029
880117,7,2019-05-30 14:31:12,660018:990029
880118,9,2019-05-23 20:05:16,990030
880118,7,2019-05-24 09:35:41,990030
880118,25,2019-05-27 11:49:13,990030
880119,9,2019-05-23 20:05:16,990030
880119,7,2019-05-24 09:35:41,990030
880119,23,2019-05-24 15:17:53,990030
880119,10,2019-05-27 10:17:35,990030
880119,25,2019-05-31 15:48:28,990030
880120,9,2019-05-23 20:05:16,990030
880120,25,2019-05-24 09:32:57,990030
880120,7,2019-05-24 09:35:41,990030
880121,9,2019-05-23 20:05:16,990030
880121,7,2019-05-24 09:35:41,990030
880121,25,2019-05-27 10:29:17,990030
880122,9,2019-05-23 20:05:16,990030
880122,7,2019-05-24 09:35:41,990030
880122,25,2019-05-24 14:54:46,990030
880123,9,2019-05-23 22:50:07,990031
880123,7,2019-05-24 12:33:34,990031
880123,25,2019-05-27 14:14:58,990031
880124,9,2019-05-24 09:31:49,990032
880124,7,2019-05-24 13:40:11,990032
880124,23,2019-05-27 10:09:08,990032
880124,10,2019-05-28 13:58:57,990032
880124,25,2019-06-04 09:33:27,990032
880125,9,2019-05-24 09:31:49,990032
880125,7,2019-05-24 13:40:11,990032
880125,25,2019-05-24 13:58:11,990032
880126,9,2019-05-24 09:31:49,990032
880126,7,2019-05-24 13:40:11,990032
880126,23,2019-05-24 16:43:54,990032
880126,10,2019-05-28 17:20:33,990032
880126,25,2019-05-29 09:29:48,990032
880127,9,2019-05-24 09:31:49,990032
880127,7,2019-05-24 13:40:11,990032
880127,25,2019-06-03 13:21:46,990032
880128,9,2019-05-24 11:23:25,990033
880128,7,2019-05-24 11:59:26,990033
880128,25,2019-05-24 12:41:02,990033
880129,9,2019-05-24 11:23:25,990033
880129,25,2019-05-24 11:38:57,990033
880129,7,2019-05-24 11:59:26,990033
880130,9,2019-05-24 13:06:38,990034
880130,23,2019-05-24 15:52:26,990034
880130,7,2019-05-24 17:21:57,990034
880130,10,2019-05-30 13:20:26,990034
880130,25,2019-05-31 17:59:58,990034
880131,9,2019-05-24 13:06:38,990034
880131,7,2019-05-24 17:21:57,990034
880131,25,2019-05-27 11:16:53,990034
880132,9,2019-05-24 13:06:38,990034
880132,7,2019-05-24 17:21:57,990034
880132,25,2019-05-30 09:43:40,990034
880133,9,2019-05-24 13:06:38,990034
880133,7,2019-05-24 17:21:57,990034
880133,25,2019-05-27 13:12:53,990034
880134,9,2019-05-24 13:06:38,990034
880134,25,2019-05-24 15:37:55,990034
880134,7,2019-05-24 17:21:57,990034
880135,9,2019-05-24 14:33:03,990035
880135,7,2019-05-28 10:25:46,990035
880135,25,2019-05-30 12:51:51,990035
880136,9,2019-05-24 14:33:03,990035
880136,23,2019-05-24 22:21:22,990035
880136,10,2019-05-27 08:56:35,990035
880136,7,2019-05-28 10:25:46,990035
880136,25,2019-05-29 12:11:16,990035
880137,9,2019-05-24 14:33:03,990035
880137,25,2019-05-27 12:21:51,990035
880137,7,2019-05-28 10:25:46,990035
880138,9,2019-05-24 14:33:03,990035
880138,25,2019-05-27 17:03:48,990035
880138,7,2019-05-28 10:25:46,990035
880139,9,2019-05-24 16:25:54,990036
880139,7,2019-05-24 20:19:52,990036
880139,25,2019-05-27 08:50:47,990036
880140,9,2019-05-24 16:25:54,990036
880140,25,2019-05-24 18:41:54,990036
880140,7,2019-05-24 20:19:52,990036
880141,9,2019-05-24 16:25:54,990036
880141,7,2019-05-24 20:19:52,990036
880141,25,2019-05-29 16:14:37,990036
880142,9,2019-05-24 16:25:54,990036
880142,7,2019-05-24 20:19:52,990036
880142,23,2019-05-28 15:22:53,990036
880142,10,2019-05-28 17:39:06,990036
880142,25,2019-05-29 12:13:25,990036
880143,9,2019-05-24 16:25:54,990036
880143,7,2019-05-24 20:19:52,990036
880143,25,2019-05-28 09:26:56,990036
880144,9,2019-05-24 16:25:54,990036
880144,7,2019-05-24 20:19:52,990036
880144,25,2019-05-30 12:51:52,990036
880145,9,2019-05-24 18:11:35,990037
880145,7,2019-05-24 20:04:02,990037
880145,23,2019-05-30 14:11:54,990037
880145,10,2019-06-04 17:56:15,990037
880145,25,2019-06-13 12:16:24,990037
880146,9,2019-05-24 20:14:20,990038
880146,25,2019-05-27 09:35:18,990038
880146,7,2019-05-29 14:04:13,660008:990018:990038:990014:990027
880147,9,2019-05-24 23:08:15,990039
880147,7,2019-05-27 08:38:54,990039
880147,23,2019-05-27 15:09:10,990039
880147,10,2019-05-29 11:09:08,990039
880147,25,2019-06-03 13:19:07,990039
880148,9,2019-05-25 21:24:33,990040
880148,7,2019-05-27 14:16:09,990040
880148,25,2019-05-28 09:17:12,990040
880149,9,2019-05-25 21:24:33,990040
880149,7,2019-05-27 14:16:09,990040
880149,23,2019-05-28 15:59:05,990040
880149,10,2019-05-29 17:29:15,990040
880149,25,2019-06-17 14:41:52,990040
880150,9,2019-05-26 21:36:54,990041
880150,7,2019-05-27 12:03:03,990041
880150,25,2019-05-27 13:40:28,990041
880151,9,2019-05-26 21:36:54,990041
880151,7,2019-05-27 12:03:03,990041
880151,25,2019-05-31 09:09:49,990041
880152,9,2019-05-26 21:36:54,990041
880152,7,2019-05-27 12:03:03,990041
880152,25,2019-05-29 11:09:54,990041
880153,9,2019-05-26 21:36:54,990041
880153,7,2019-05-27 12:03:03,990041
880153,25,2019-05-28 14:59:35,990041
880154,9,2019-05-26 21:36:54,990041
880154,7,2019-05-27 12:03:03,990041
880154,25,2019-05-27 15:19:06,990041
880155,9,2019-05-26 21:36:54,990041
880155,7,2019-05-27 12:03:03,990041
880155,23,2019-05-27 17:35:34,990041
880155,10,2019-05-30 11:38:50,990041
880155,25,2019-06-05 10:58:42,990041
880156,9,2019-05-26 21:36:54,990041
880156,7,2019-05-27 12:03:03,990041
880156,25,2019-05-28 10:05:00,990041
880157,9,2019-05-27 09:30:58,990042
880157,23,2019-05-27 11:03:53,990042
880157,10,2019-05-27 13:34:25,990042
880157,7,2019-05-27 17:54:51,990042
880157,25,2019-06-03 10:42:52,990042
880158,9,2019-05-27 09:30:58,990042
880158,25,2019-05-27 09:58:28,990042
880158,7,2019-05-27 17:54:51,990042
880159,9,2019-05-27 09:30:58,990042
880159,7,2019-05-27 17:54:51,990042
880159,23,2019-05-28 17:25:06,990042
880159,10,2019-05-30 12:21:28,990042
880159,25,2019-06-11 15:47:25,990042
880160,9,2019-05-27 09:30:58,990042
880160,7,2019-05-27 17:54:51,990042
880160,25,2019-05-28 14:22:11,990042
880161,9,2019-05-27 09:30:58,990042
880161,25,2019-05-27 09:46:50,990042
880161,7,2019-05-27 17:54:51,990042
880162,9,2019-05-27 09:30:58,990042
880162,25,2019-05-27 11:20:54,990042
880162,7,2019-05-27 17:54:51,990042
880163,9,2019-05-27 09:30:58,990042
880163,7,2019-05-27 17:54:51,990042
880163,25,2019-05-28 10:54:25,990042
880164,9,2019-05-27 11:21:43,990043
880164,7,2019-05-28 11:50:36,990043
880164,25,2019-05-30 12:51:54,990043
880165,9,2019-05-27 11:21:43,990043
880165,25,2019-05-27 16:28:55,990043
880165,7,2019-05-28 11:50:36,990043
880166,9,2019-05-27 11:21:43,990043
880166,7,2019-05-28 11:50:36,990043
880166,25,2019-05-28 16:07:01,990043
880167,9,2019-05-27 11:21:43,990043
880167,7,2019-05-28 11:50:36,990043
880167,23,2019-05-28 15:08:49,990043
880167,10,2019-05-29 09:26:30,990043
880167,25,2019-06-14 16:15:00,990043
880168,9,2019-05-27 13:03:14,990044
880168,23,2019-05-28 11:41:41,990044
880168,7,2019-05-28 16:30:03,990044
880168,10,2019-05-30 09:37:04,990044
880168,25,2019-05-30 10:45:36,990044
880169,9,2019-05-27 13:03:14,990044
880169,7,2019-05-28 16:30:03,990044
880169,23,2019-05-29 15:52:18,990044
880169,10,2019-05-30 10:55:02,990044
880169,25,2019-06-07 13:51:48,990044
880170,9,2019-05-27 13:03:14,990044
880170,25,2019-05-27 15:25:40,990044
880170,7,2019-05-28 16:30:03,990044
880171,9,2019-05-27 13:03:14,990044
880171,23,2019-05-28 11:40:33,990044
880171,7,2019-05-28 16:30:03,990044
880171,10,2019-05-30 15:56:27,990044
880171,25,2019-06-14 12:27:21,990044
880172,9,2019-05-27 13:03:14,990044
880172,25,2019-05-28 08:15:17,990044
880172,7,2019-05-28 16:30:03,990044
880173,9,2019-05-27 13:03:14,990044
880173,25,2019-05-28 16:05:02,990044
880173,7,2019-05-28 16:30:03,990044
880174,9,2019-05-27 13:03:14,990044
880174,7,2019-05-28 16:30:03,990044
880174,25,2019-05-29 08:41:50,990044
880175,9,2019-05-27 14:26:15,990045
880175,7,2019-05-27 16:50:41,990045
880175,25,2019-05-28 17:02:48,990045
880176,9,2019-05-27 14:26:15,990045
880176,7,2019-05-27 16:50:41,990045
880176,23,2019-05-28 17:15:46,990045
880176,10,2019-05-31 15:56:59,990045
880176,25,2019-06-10 11:59:22,990045
880177,9,2019-05-27 14:26:15,990045
880177,7,2019-05-27 16:50:41,990045
880177,25,2019-06-04 15:15:34,990045
880178,9,2019-05-27 16:12:18,990046
880178,23,2019-05-28 11:26:38,990046
880178,7,2019-05-29 08:30:54,990046
880178,10,2019-05-31 11:22:02,990046
880178,25,2019-06-04 15:26:39,990046
880179,9,2019-05-27 16:12:18,990046
880179,25,2019-05-28 10:19:23,990046
880179,7,2019-05-29 08:30:54,990011:990036:660013:990013:990012:990046:990009
880180,9,2019-05-27 16:12:18,990046
880180,23,2019-05-27 17:59:56,990046
880180,10,2019-05-28 09:35:37,990046
880180,25,2019-05-28 12:05:52,990046
880180,7,2019-05-29 08:30:54,990011:990036:660013:990013:990012:990046:990009
880181,9,2019-05-27 17:44:23,990047
880181,7,2019-05-28 15:30:21,990047
880181,23,2019-05-29 14:06:25,990047
880181,10,2019-05-30 15:00:58,990047
880181,25,2019-06-04 18:22:49,990047
880182,9,2019-05-27 17:44:23,990047
880182,7,2019-05-28 15:30:21,990047
880182,23,2019-05-29 12:26:33,990047
880182,10,2019-05-30 11:09:54,990047
880182,25,2019-07-08 11:22:45,990047
880183,9,2019-05-27 17:44:23,990047
880183,25,2019-05-28 09:38:13,990047
880183,7,2019-05-28 15:30:21,990047
880184,9,2019-05-27 17:44:23,990047
880184,7,2019-05-28 15:30:21,990047
880184,25,2019-05-29 13:09:28,990047
880185,9,2019-05-27 19:52:44,990048
880185,7,2019-05-28 18:21:13,990048
880185,25,2019-05-30 17:36:37,990048
880186,9,2019-05-27 19:52:44,990048
880186,7,2019-05-28 18:21:13,990048
880186,25,2019-05-29 10:34:41,990048
880187,9,2019-05-27 19:52:44,990048
880187,7,2019-05-28 18:21:13,990048
880187,25,2019-05-28 21:11:54,990048
880188,9,2019-05-27 19:52:44,990048
880188,25,2019-05-28 14:59:32,990048
880188,7,2019-05-28 18:21:13,990048
880189,9,2019-05-27 19:52:44,990048
880189,23,2019-05-28 11:49:20,990048
880189,7,2019-05-28 18:21:13,990048
